"Handle","Title","Body (HTML)","Vendor","Type","Tags","Published","Status","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant SKU","Variant Barcode","Variant Price","Variant Compare At Price","Variant Inventory Tracker","Variant Inventory Qty","Variant Taxable","Variant Weight","Variant Weight Unit","Image Src"
"the-knot-swimsuit-lemon","The knot swimsuit - lemon","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","12","","","","","","","35.00","","shopify","9","true","175","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857"
"the-knot-swimsuit-lemon","The knot swimsuit - lemon","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","14","","","","","","","35.00","","shopify","4","true","175","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857"
"the-knot-swimsuit-lemon","The knot swimsuit - lemon","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","16","","","","","","","35.00","","shopify","5","true","175","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/D200DD49-206C-443F-A2E3-FB2FFB386CEF.jpg?v=1754690857"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","4","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","6","","","","","","","35.00","","shopify","-1","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","8","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","10","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","12","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","14","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-leopard","The knot swimsuit - leopard","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, Prints, SWIM","TRUE","active","Size","16","","","","","","","35.00","","shopify","0","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/6507C7C0-F5A0-457E-9C70-DAAC2E13276D.jpg?v=1754691197"
"the-knot-swimsuit-milkshake-pink","The knot swimsuit - milkshake pink","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","4","","","","","","","35.00","","shopify","13","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969"
"the-knot-swimsuit-milkshake-pink","The knot swimsuit - milkshake pink","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","6","","","","","","","35.00","","shopify","15","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969"
"the-knot-swimsuit-milkshake-pink","The knot swimsuit - milkshake pink","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","8","","","","","","","35.00","","shopify","27","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969"
"the-knot-swimsuit-milkshake-pink","The knot swimsuit - milkshake pink","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","10","","","","","","","35.00","","shopify","14","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969"
"the-knot-swimsuit-milkshake-pink","The knot swimsuit - milkshake pink","<p>Make a statement in our ultra flattering knot front swimsuit. Made from premium double layered lycra, with a unique design exclusively made in house by us. Featuring a high cut fit specifically designed to sit at the perfect position on your hips to give you a snatched waist, this is sure to be your go-to swimsuit this summer.</p>
<ul>
<li>Premium double layered Italian lycra</li>
<li>Bandeau design with cutout knot detail</li>
<li>High rise cut</li>
</ul>
<p><em>Pair her with:</em></p>
<ul>
<li>
<em>The lace maxi skirt</em><em></em>
</li>
</ul>
<p> </p>
<p>Fit guide: if you're in between sizes we recommend sizing up as this swimsuit fits on the snug side</p>
<meta charset=""UTF-8"">
<p><span>Holly is 5’5 and wears a size 6</span></p>","Koko Bay","","30, SWIM","TRUE","active","Size","12","","","","","","","35.00","","shopify","5","true","1010","g","https://cdn.shopify.com/s/files/1/0064/3828/9461/files/68925410-0F0E-4AA6-84B2-2BEECA92A326.jpg?v=1754690969"
